,FIPS,race,lon,lat
1,171194034011033,P1_003N,-90.00048945714147,38.68255237069279
2,171194034011033,P1_003N,-89.99562535967489,38.68381656285657
3,171194034011033,P1_004N,-89.99588003971166,38.684163812343684
4,171194034011033,P1_004N,-89.9911509387969,38.68646796045082
5,171194034011033,P1_004N,-89.99938977175307,38.68462484575431
0,171194034012003,P1_003N,-89.98795553469752,38.687513839863996
0,171194034012008,P1_003N,-89.99296593958869,38.68356893013677
0,171194034012013,P1_003N,-89.99121720059834,38.67947425719082
0,171194034012015,P1_006N,-89.99534183121926,38.6769339310608
0,171194034031003,P1_003N,-90.00574616820327,38.67794638524224
1,171194034031003,P1_003N,-90.00340658797192,38.67841389733609
0,171194034031008,P1_003N,-89.99793794431937,38.678387809331504
0,171194034031013,P1_003N,-90.00345786304015,38.67133809646319
0,171194034031019,P1_003N,-89.99811304814689,38.6738028945187
0,171194034031020,P1_003N,-89.99631630800845,38.67575956903636
0,171194034031026,P1_003N,-89.99873999145947,38.672512128455686
0,171194034031036,P1_003N,-90.01120454038964,38.670450799315844
0,171194034031038,P1_003N,-90.00457245649628,38.670747167897495
1,171194034031038,P1_022N,-90.00464628681931,38.66966852294442
0,171194034032001,P1_003N,-90.02205905905721,38.67313477182661
0,171194034032014,P1_008N,-90.02523902555575,38.67048957625729
0,171194034041002,P1_004N,-89.99627039138544,38.66063233887985
1,171194034041002,P1_003N,-90.00053504715889,38.659597355198805
0,171194034041003,P1_015N,-90.00045818397058,38.662823691740726
1,171194034041003,P1_003N,-90.0000906486493,38.66494373935722
0,171194034041005,P1_003N,-89.99783721243631,38.66645605590552
0,171194034041011,P1_011N,-89.9974936437794,38.66302736384963
1,171194034041011,P1_015N,-89.99736926525689,38.66289124337695
0,171194034042002,P1_004N,-90.00403519093162,38.660607452884264
1,171194034042002,P1_003N,-90.00656403298855,38.66011839520801
0,171194034042003,P1_003N,-90.00386470478313,38.66384690012631
0,171194034042016,P1_034N,-90.00161587667287,38.65895305481167
0,171194034042017,P1_004N,-90.00176321124387,38.66236203012021
0,171194035021002,P1_003N,-89.98076485891147,38.695298876665476
1,171194035021002,P1_003N,-89.97940574321512,38.6960932660099
0,171194035021005,P1_003N,-89.97942832927654,38.69815532656902
0,171194035022002,P1_003N,-89.96488343982361,38.705100162953755
1,171194035022002,P1_003N,-89.96074629279471,38.70437199039095
0,171194035022018,P1_003N,-89.97738569883387,38.6986003216273
0,171194035023002,P1_003N,-89.94443258746843,38.709320175571534
0,171194035023026,P1_003N,-89.96022391428058,38.69873720580483
0,171194035023027,P1_003N,-89.97091027348064,38.6913133070504
1,171194035023027,P1_003N,-89.96772624773303,38.695279267180766
0,171194035023029,P1_003N,-89.9621898124501,38.688135425853886
0,171194035023031,P1_003N,-89.95764072082989,38.692291206615195
0,171194035023040,P1_004N,-89.97178965352245,38.688466912896786
0,171194035023042,P1_003N,-89.95596344101237,38.68801336365154
0,171194035024006,P1_003N,-89.92936991745603,38.71037597266812
1,171194035024006,P1_003N,-89.93097206755655,38.7101064255834
2,171194035024006,P1_003N,-89.93318700300122,38.71211355971813
0,171194035024019,P1_003N,-89.95221584272362,38.66570860838606
1,171194035024019,P1_003N,-89.96038854617481,38.672713405089624
2,171194035024019,P1_003N,-89.9389215491344,38.6663850124656
0,171194035024044,P1_003N,-89.96929871063944,38.66897361650618
0,171194035024052,P1_003N,-89.9621336133323,38.65858871205992
0,171194035311017,P1_003N,-89.85627420496043,38.72508619083577
1,171194035311017,P1_003N,-89.85027874440884,38.72336586791618
0,171194035311026,P1_003N,-89.84771765547458,38.730841913848906
1,171194035311026,P1_003N,-89.85283620230962,38.73046236297126
2,171194035311026,P1_003N,-89.8422940363818,38.72490332404133
3,171194035311026,P1_003N,-89.84530867191226,38.7299500798641
0,171194035312003,P1_003N,-89.88656791200125,38.72917035912355
0,171194035312012,P1_003N,-89.88492026786635,38.726667249796535
0,171194035312022,P1_006N,-89.88749162976477,38.72291847064717
0,171194035312026,P1_003N,-89.89150323355177,38.7283688799715
0,171194035312029,P1_012N,-89.90208732056446,38.73079765960418
0,171194035312056,P1_003N,-89.88997623316818,38.724631845275354
0,171194035313008,P1_003N,-89.87659892128977,38.722026097463306
0,171194035313009,P1_003N,-89.87608139978249,38.72297967629192
0,171194035313010,P1_003N,-89.87695432619816,38.724811008648125
0,171194035313013,P1_003N,-89.88226506598912,38.726711409189136
0,171194035313017,P1_011N,-89.8817574486639,38.72746468970898
0,171194035314001,P1_003N,-89.90402933462757,38.74097183637324
0,171194035314005,P1_003N,-89.89832545262158,38.73922797603186
0,171194035314006,P1_003N,-89.89479358882961,38.74128272858018
1,171194035314006,P1_003N,-89.8951019853742,38.74126241180931
2,171194035314006,P1_003N,-89.89593428927203,38.740061930299134
0,171194035314007,P1_003N,-89.89853688256579,38.733590043530334
0,171194035314008,P1_003N,-89.89950224251716,38.73446121956382
1,171194035314008,P1_003N,-89.89947512195971,38.73451254023748
0,171194035316011,P1_003N,-89.88772782709144,38.7403717453508
1,171194035316011,P1_003N,-89.88835817825682,38.73828323648969
2,171194035316011,P1_003N,-89.8882567456891,38.73997801005451
0,171194035316018,P1_003N,-89.89257552890874,38.739211690371675
0,171194035316020,P1_003N,-89.89100974408231,38.73869694786643
0,171194035321000,P1_003N,-89.85454326410886,38.705941394070734
0,171194035321007,P1_003N,-89.88338405272647,38.716456776895576
0,171194035321011,P1_012N,-89.8954708599546,38.711776998331494
1,171194035321011,P1_003N,-89.91055084152215,38.708087127000944
0,171194035321023,P1_003N,-89.90274661668622,38.70560942704079
0,171194035321027,P1_003N,-89.87915191584776,38.709713933573596
1,171194035321027,P1_003N,-89.87731340301202,38.71141532541795
2,171194035321027,P1_003N,-89.88708243638564,38.71036712382295
0,171194035321031,P1_003N,-89.88094020756685,38.71211651223438
0,171194035321032,P1_003N,-89.91630380288088,38.68112597960455
1,171194035321032,P1_003N,-89.91946255479621,38.68277059073065
0,171194035321040,P1_015N,-89.9135943466536,38.67932003256475
0,171194035321042,P1_003N,-89.87418891523566,38.69655138126312
1,171194035321042,P1_003N,-89.87050368909509,38.69734873703805
2,171194035321042,P1_003N,-89.86279325812073,38.70183882857081
0,171194035322002,P1_003N,-89.82471273560522,38.70562218311184
0,171194035322004,P1_015N,-89.84953448144401,38.693383845005314
0,171194035322014,P1_003N,-89.87492934276,38.66495121793549
0,171194035331004,P1_003N,-89.9158997169561,38.74224500867157
1,171194035331004,P1_003N,-89.91593213228674,38.74074984277577
0,171194035331009,P1_003N,-89.9235728747443,38.744179430644316
0,171194035331019,P1_003N,-89.94608561193967,38.74190732279434
0,171194035331027,P1_003N,-89.94745609791377,38.73881309067272
1,171194035331027,P1_003N,-89.9532435545148,38.74040271587132
2,171194035331027,P1_003N,-89.95539295902874,38.74052430714669
0,171194035331029,P1_003N,-89.94823502263678,38.74042535829277
0,171194035331038,P1_004N,-89.9488963318387,38.73160637644096
0,171194035331041,P1_003N,-89.94198466382082,38.73273806771079
0,171194035331052,P1_003N,-89.93420919873006,38.73155980809301
0,171194035331056,P1_003N,-89.91543536017662,38.735145146913716
0,171194035331057,P1_003N,-89.92495204609187,38.72912569077513
1,171194035331057,P1_003N,-89.91539206011022,38.73234135858996
2,171194035331057,P1_003N,-89.92775238160543,38.725372571158786
3,171194035331057,P1_003N,-89.92820466803438,38.7244216015325
0,171194035331068,P1_003N,-89.92649185844424,38.72581698999339
0,171194035331071,P1_012N,-89.91565175784112,38.73793046461439
1,171194035331071,P1_003N,-89.91780336047064,38.73730364251907
0,171194035331073,P1_003N,-89.9191217012787,38.727401529243565
1,171194035331073,P1_003N,-89.9183193531227,38.72762960849418
0,171194035332003,P1_003N,-89.93545864497413,38.72878678865499
1,171194035332003,P1_003N,-89.93538885141953,38.727938136338935
0,171194035332014,P1_003N,-89.9312240713068,38.72200113445371
0,171194035332024,P1_003N,-89.94142510316298,38.71815210159589
1,171194035332024,P1_013N,-89.93923340703924,38.711981475192175
0,171194035332041,P1_003N,-89.94641829396663,38.71150503633958
1,171194035332041,P1_003N,-89.94512956456963,38.71177577976346
0,171194035333007,P1_003N,-89.97146468060787,38.74158561475859
0,171194035333023,P1_004N,-89.96758120728968,38.735502214391815
1,171194035333023,P1_003N,-89.9673223536302,38.735847900933706
0,171194035333032,P1_003N,-89.98154312663358,38.72684535419493
1,171194035333032,P1_003N,-89.98284623383654,38.72552751954594
0,171194035333036,P1_003N,-89.9634609346582,38.73011368243663
1,171194035333036,P1_003N,-89.96354661432221,38.7314314181294
0,171194035333040,P1_003N,-89.97088576433546,38.73443840439537
0,171194035334011,P1_003N,-89.9631040095562,38.72500687581863
1,171194035334011,P1_003N,-89.96280583178073,38.72468483149856
0,171194035334014,P1_003N,-89.96836480756532,38.72234284347394
0,171194035334015,P1_003N,-89.96437160475162,38.72134035647474
1,171194035334015,P1_003N,-89.9681170850564,38.71929663511063
2,171194035334015,P1_003N,-89.96978852052689,38.71214388976483
3,171194035334015,P1_003N,-89.97233759800748,38.71474184517322
0,171194035334029,P1_003N,-89.9555771957942,38.720270825842455
0,171194035334034,P1_003N,-89.97873780349826,38.7163079724319
1,171194035334034,P1_003N,-89.98167127209284,38.717766188929374
2,171194035334034,P1_003N,-89.97802070867293,38.716307792537506
0,171194035334036,P1_003N,-89.98179783504199,38.72039690041141
0,171194035334037,P1_003N,-89.98457087300109,38.7219724264015
0,171194035334038,P1_003N,-89.97798070998978,38.71579371601686
0,171194035334039,P1_003N,-89.97829741907434,38.71370896796957
1,171194035334039,P1_003N,-89.98121603060125,38.71407163044342
2,171194035334039,P1_003N,-89.9824026385972,38.71523743278122
3,171194035334039,P1_003N,-89.98152475276216,38.713756841946406
4,171194035334039,P1_003N,-89.97552606978753,38.71340083985209
0,171194035341012,P1_003N,-89.99417348856174,38.7403896167096
0,171194035341030,P1_003N,-89.99625424252689,38.7342556291557
0,171194035341041,P1_003N,-90.00230555189455,38.732537781472544
0,171194035341060,P1_003N,-89.9894795216597,38.72328235456339
0,171194035341061,P1_003N,-89.99128418928335,38.71653949214329
0,171194035341063,P1_003N,-89.985942017278,38.7220922364224
0,171194035342006,P1_003N,-89.99635719329657,38.72159105848606
0,171194035342015,P1_003N,-90.00612689587804,38.7041625609416
0,171194036011000,P1_003N,-89.66663005240599,38.773206359847094
1,171194036011000,P1_003N,-89.65835814533519,38.78275991016406
2,171194036011000,P1_003N,-89.66501142633494,38.77526855360273
3,171194036011000,P1_015N,-89.667710021971,38.774181897723345
4,171194036011000,P1_003N,-89.65806888756403,38.783190026926334
5,171194036011000,P1_003N,-89.66136076663858,38.779111953949574
6,171194036011000,P1_003N,-89.66017835263015,38.7859659954469
0,171194036011005,P1_013N,-89.67339312937652,38.77005107347702
1,171194036011005,P1_003N,-89.67295653416595,38.76934727586242
2,171194036011005,P1_003N,-89.686639387164,38.77259127850362
0,171194036011007,P1_003N,-89.6756721188716,38.77244843244559
0,171194036011025,P1_003N,-89.6704483192772,38.767623710610344
0,171194036011026,P1_003N,-89.67058837719071,38.75793930783405
0,171194036011027,P1_003N,-89.6608686165123,38.76920682006733
0,171194036011048,P1_003N,-89.68808356339981,38.75930560359028
0,171194036011092,P1_003N,-89.70358704280213,38.747808952759335
1,171194036011092,P1_003N,-89.69776694666342,38.7482764135511
0,171194036031010,P1_003N,-89.65959769673422,38.75069561664207
1,171194036031010,P1_003N,-89.65930672153122,38.75667806800693
0,171194036031015,P1_003N,-89.66225229789498,38.74448509096172
0,171194036031018,P1_003N,-89.65992594537362,38.738641134965626
0,171194036031022,P1_003N,-89.65289911661587,38.74192128317691
0,171194036031030,P1_003N,-89.66988950657408,38.74107329449694
1,171194036031030,P1_003N,-89.66593571846175,38.73898388210363
2,171194036031030,P1_003N,-89.66308446859199,38.73933075366814
0,171194036031031,P1_003N,-89.6705852380486,38.74157576259384
0,171194036041007,P1_003N,-89.66029161139953,38.7354620894204
0,171194036041008,P1_003N,-89.65853626538457,38.733515095310494
0,171194036041009,P1_003N,-89.66549782818699,38.734287696919374
0,171194036041010,P1_003N,-89.66361777673818,38.73710798175208
1,171194036041010,P1_003N,-89.66466570479693,38.73683020652597
0,171194036041020,P1_003N,-89.66880510219946,38.731697174139136
1,171194036041020,P1_003N,-89.6688285418072,38.72727318425793
0,171194036041021,P1_003N,-89.67083554398113,38.734153790379445
0,171194036041026,P1_003N,-89.66851809183714,38.727024584916734
0,171194036042001,P1_003N,-89.67331460971093,38.736594250090675
0,171194036042006,P1_003N,-89.6798199108302,38.73693741722155
0,171194036042012,P1_003N,-89.677407577766,38.73250130033639
0,171194036042013,P1_003N,-89.67281890575325,38.71940583921285
1,171194036042013,P1_003N,-89.67810445708277,38.72958576486735
0,171194036042016,P1_003N,-89.67315343862057,38.72530780315709
0,171194036042024,P1_003N,-89.67376024876182,38.7354350298139
0,171194036042028,P1_003N,-89.67143024694603,38.73432547478766
0,171194036043014,P1_003N,-89.67731658806584,38.740727669872626
1,171194036043014,P1_003N,-89.67683101447084,38.74112614287632
0,171194036044015,P1_003N,-89.68095893990376,38.74333112861295
0,171194036044019,P1_003N,-89.68136060381701,38.74104217647266
0,171194037011002,P1_003N,-89.90222846486789,38.82252056892342
1,171194037011002,P1_003N,-89.89621915335024,38.82234484955666
0,171194037011006,P1_003N,-89.92393714230279,38.81310355600545
0,171194037011017,P1_003N,-89.91767691190411,38.795785601453694
0,171194037011032,P1_003N,-89.90340551600723,38.784973423764654
0,171194037012001,P1_003N,-89.83788191629449,38.809611198959004
0,171194037012038,P1_003N,-89.8748863579682,38.75781407218668
0,171194037012041,P1_003N,-89.86393237800007,38.78854043756101
0,171194037012045,P1_003N,-89.8910451980347,38.75764768576892
1,171194037012045,P1_012N,-89.8885102080507,38.755651561888506
0,171194037012055,P1_008N,-89.81617733574794,38.74984196418497
0,171194037012057,P1_003N,-89.85750560707103,38.745120330866484
0,171194037012060,P1_003N,-89.8845871347553,38.74590084946846
0,171194037012065,P1_008N,-89.89079170675429,38.74483150483085
1,171194037012065,P1_003N,-89.89261964963177,38.74497901926955
0,171194037013008,P1_003N,-89.78884971845656,38.81796003152481
0,171194037013010,P1_003N,-89.77052666209475,38.798910991765005
0,171194037013021,P1_003N,-89.75797233497504,38.79685235246825
0,171194037013038,P1_003N,-89.71712860665588,38.77314139477605
0,171194037013042,P1_003N,-89.73556380955945,38.74893555432375
0,171194037014004,P1_003N,-89.77777121877766,38.79356633295727
0,171194037014012,P1_003N,-89.77887318163243,38.791890851646365
0,171194037014019,P1_003N,-89.78345393252809,38.78854398314436
0,171194037014035,P1_005N,-89.77902568258939,38.788415309804286
0,171194037014066,P1_003N,-89.76446709636288,38.78629160181167
0,171194037021000,P1_003N,-89.59933673747695,38.81462031918504
0,171194037021019,P1_003N,-89.68189542301162,38.79187239246598
0,171194037021049,P1_003N,-89.62600290908438,38.783042476188925
0,171194037021055,P1_003N,-89.62673890192755,38.76827885084624
0,171194037021056,P1_003N,-89.61711448242461,38.77866367332031
0,171194037021077,P1_003N,-89.63596496685662,38.74501329198524
0,171194037022005,P1_003N,-89.60202936657491,38.71477598645963
0,171194037022006,P1_003N,-89.64611642469823,38.711479866831425
1,171194037022006,P1_003N,-89.64278761631684,38.73336189151319
0,171194037022024,P1_003N,-89.62935173945266,38.6653088757654
0,171194037023001,P1_012N,-89.71269028209366,38.73534698867021
0,171194037023003,P1_003N,-89.73083529324012,38.739721670271685
0,171194037023024,P1_003N,-89.70858948430057,38.73235754593952
0,171194037023043,P1_003N,-89.75054975967565,38.65704083192332
0,171194037023060,P1_003N,-89.74417032528395,38.663811766639725
0,171194037024001,P1_003N,-89.77887431388682,38.740706980211066
0,171194037024003,P1_003N,-89.80095687067467,38.740662156951956
0,171194037024004,P1_003N,-89.77553509551834,38.73868565847422
0,171194037024005,P1_003N,-89.76868902247585,38.724172493825584
0,171194037024007,P1_003N,-89.77488166368056,38.720392969412075
0,171194037024008,P1_003N,-89.79140644699169,38.724004643800185
0,171194037024017,P1_003N,-89.76163275757274,38.7196977621221
0,171194037024026,P1_003N,-89.7648745123256,38.71515165759505
0,171194037024029,P1_003N,-89.77607035154384,38.71576139693973
0,171194037024034,P1_003N,-89.76848231744778,38.71779117044922
0,171194037024039,P1_003N,-89.80694370415655,38.70810798549732
1,171194037024039,P1_003N,-89.80586929279956,38.707351573561546
0,171194037024055,P1_003N,-89.77065150561789,38.71743941755924
1,171194037024055,P1_003N,-89.77305322144703,38.7144603383055
0,171194038011002,P1_003N,-89.81527866354442,38.97509654413302
0,171194038011023,P1_003N,-89.91276916826197,38.974768209004964
0,171194038011026,P1_003N,-89.89301391343864,38.974190942830866
0,171194038011028,P1_003N,-89.86557792751304,38.9748256597901
0,171194038012009,P1_003N,-89.83440800685959,38.939414645841154
0,171194038012018,P1_003N,-89.83601748646484,38.93196059893484
0,171194038012025,P1_003N,-89.83854892440331,38.93804218167443
0,171194038012036,P1_003N,-89.84222646894625,38.929591651499955
0,171194038012062,P1_003N,-89.84513182863482,38.92976251883746
0,171194038013028,P1_003N,-89.89226994410335,38.86990766345031
0,171194038013029,P1_003N,-89.87002156805248,38.87320330277954
0,171194038013045,P1_003N,-89.92077510941732,38.86848803111894
0,171194038013049,P1_003N,-89.92316958045784,38.8370137682288
1,171194038013049,P1_003N,-89.91527700429332,38.84020295285834
0,171194038014012,P1_003N,-89.84917249242834,38.891521971361215
0,171194038014024,P1_003N,-89.84515654845538,38.88742532036627
0,171194038014026,P1_003N,-89.84232432727156,38.888101162438325
0,171194038014032,P1_003N,-89.84414463897906,38.88375300936561
0,171194038014033,P1_003N,-89.85079209363607,38.879964029573685
0,171194038014037,P1_015N,-89.84721286899847,38.887174713861036
0,171194038021008,P1_012N,-89.7391206462068,38.89547293297502
0,171194038021015,P1_003N,-89.80170609344528,38.88606541048996
0,171194038021018,P1_012N,-89.7803202045982,38.87830128395953
0,171194038021021,P1_003N,-89.74223337865156,38.88553523907164
0,171194038021038,P1_003N,-89.73253586759691,38.88559930672313
1,171194038021038,P1_003N,-89.72846033140891,38.884586226148954
0,171194038021050,P1_003N,-89.73247230423935,38.86274505092668
0,171194038021059,P1_003N,-89.77595978662157,38.831685237739
1,171194038021059,P1_003N,-89.76503646250369,38.84330735254271
2,171194038021059,P1_003N,-89.76401420523199,38.84479318113464
0,171194038021064,P1_003N,-89.78219874009339,38.86187447545654
0,171194038022048,P1_015N,-89.76465428548639,38.966640101385686
0,171194038022064,P1_003N,-89.76535429053379,38.96351866094622
0,171194038022068,P1_012N,-89.76361111451497,38.96383106350037
0,171194038023002,P1_003N,-89.74092568336592,38.99801978743581
0,171194038023058,P1_012N,-89.72271043545595,38.96956444274965
0,171194038023059,P1_003N,-89.71936427657263,38.95645049625462
0,171194038023063,P1_003N,-89.72657689734385,38.95265241891883
0,171194038023076,P1_003N,-89.76902066167371,38.91932578264061
0,171194038024054,P1_003N,-89.66659334724892,38.966671323477605
0,171194038024089,P1_003N,-89.69997081003733,38.88145188582567
0,171194040001009,P1_004N,-90.14275938303768,38.704138820493085
0,171194040001010,P1_003N,-90.1444915540343,38.70255764603738
0,171194040001020,P1_003N,-90.14180392150473,38.700696929091066
1,171194040001020,P1_003N,-90.14240693809728,38.699810281725604
0,171194040002001,P1_003N,-90.14721184552738,38.70645507479403
0,171194040002005,P1_004N,-90.14552063639763,38.70349903951235
0,171194040004034,P1_004N,-90.14261804720046,38.689484191865915
0,171194041001013,P1_003N,-90.09900847279268,38.82948927891595
0,171194041001018,P1_003N,-90.09496870770093,38.82963625084979
0,171194041001019,P1_003N,-90.09372602694445,38.83086594905585
0,171194041001024,P1_003N,-90.09124952671296,38.82910165174576
0,171194041002061,P1_003N,-90.11354962261954,38.77311623597984
0,171194041002062,P1_003N,-90.11163904938942,38.776152161929026
0,171194041002068,P1_003N,-90.09049858406577,38.775363126406845
0,171194041002070,P1_003N,-90.0849022486014,38.78131665448073
0,171194041002073,P1_003N,-90.11401204237544,38.77381541137893
0,171194041002154,P1_003N,-90.1163889101675,38.76502472912311
0,171194041002155,P1_003N,-90.11857759671075,38.76428953088987
0,171194041002158,P1_003N,-90.10606051442238,38.763034937509204
0,171194041002160,P1_003N,-90.12171859155634,38.75878223494576
0,171194041002162,P1_003N,-90.11130785992978,38.758905597660224
0,171194041002164,P1_003N,-90.10327281455041,38.75724265078344
1,171194041002164,P1_003N,-90.10300773523856,38.75794707718708
0,171194041002249,P1_003N,-90.1075639881445,38.75043264183655
0,171219516001050,P1_003N,-88.72546182730663,38.77014146296539
0,171219516001088,P1_003N,-88.819378942707,38.7069878351771
0,171219516001104,P1_003N,-88.7248341731812,38.76443974172572
0,171219516002106,P1_003N,-88.85401506565995,38.770398384511935
0,171219516003011,P1_003N,-88.92149806674452,38.722501082477876
0,171219516003024,P1_003N,-88.9088411154372,38.719669820208615
0,171219516003083,P1_003N,-88.9097816761766,38.65389581467745
0,171219516004047,P1_003N,-88.7790491115082,38.6539337737442
0,171219516004049,P1_003N,-88.75464204583218,38.682712962826244
0,171219516004080,P1_003N,-88.91555510722128,38.62878303454749
0,171219517001091,P1_003N,-88.97796999294061,38.76110480964757
0,171219517001102,P1_003N,-88.98633472893717,38.74447761872747
0,171219517001105,P1_003N,-88.94215970193878,38.73709417076255
0,171219517001110,P1_003N,-89.02218941670749,38.73292022449687
0,171219517001175,P1_003N,-89.02649289559783,38.652406816337034
0,171219517003012,P1_003N,-89.10076897084252,38.75485264024809
0,171219517003017,P1_003N,-89.09942164737778,38.75382227436921
0,171219517003075,P1_003N,-89.09440012651162,38.75081333688921
0,171219518001011,P1_003N,-89.12653213638684,38.61666313010551
0,171219518001024,P1_012N,-89.09379053242196,38.61955539571421
0,171219518001062,P1_003N,-89.12224235641939,38.61335979936993
0,171219518002013,P1_003N,-89.12715827487013,38.61266248410826
0,171219518002035,P1_003N,-89.1188342551174,38.609601218204524
0,171219518002042,P1_003N,-89.11806452903879,38.608525270494525
0,171219518003004,P1_003N,-89.12163861424233,38.60549449023608
0,171219519001000,P1_003N,-88.97546374862563,38.60931723473866
0,171219519001006,P1_003N,-88.99354741762461,38.60001867372759
0,171219519001027,P1_003N,-88.9889164911088,38.59174248830177
0,171219519001030,P1_003N,-88.97071670471576,38.59140472766998
0,171219519001049,P1_003N,-88.98690696526012,38.56603973797731
0,171219519002031,P1_003N,-89.05083506084688,38.62288187557741
0,171219519002040,P1_003N,-89.055260292286,38.61878549390601
0,171219519002041,P1_003N,-89.05298885693314,38.61740478765617
0,171219519002062,P1_003N,-89.05182537632366,38.615182869077266
0,171219519002086,P1_003N,-89.05580083792998,38.612348437284716
0,171219519003028,P1_004N,-89.0391065715092,38.578053878916386
0,171219519003040,P1_003N,-89.0485571012878,38.573925984138455
0,171219520001017,P1_003N,-88.95105324618044,38.642758379771394
0,171219520001019,P1_003N,-88.94383756931637,38.64549127399774
0,171219520001022,P1_003N,-88.93979147188925,38.64575688586478
0,171219520001031,P1_003N,-88.93920123662272,38.647379327904744
1,171219520001031,P1_003N,-88.93946179402198,38.64776971124974
0,171219520002001,P1_015N,-88.9591346918554,38.645858182055406
0,171219520002013,P1_003N,-88.96825679934435,38.63079727991051
0,171219520002015,P1_014N,-88.96930854303922,38.6330029977193
0,171219520002022,P1_003N,-88.95645468594059,38.63608970276827
0,171219520002028,P1_003N,-88.96622006532854,38.63041613166508
0,171219520003002,P1_011N,-88.94337471830207,38.64059251876564
0,171219520003010,P1_003N,-88.95659687356019,38.641804839539525
1,171219520003010,P1_003N,-88.95747749530956,38.640686866326796
0,171219520003019,P1_003N,-88.94071220512183,38.63462825848446
1,171219520003019,P1_003N,-88.94041311967112,38.634688406268516
0,171219520004043,P1_003N,-88.94303579260938,38.62737677627308
0,171219521001001,P1_003N,-88.95227149722133,38.63100460010534
0,171219521001048,P1_003N,-88.94780835854935,38.62367338465921
0,171219521002004,P1_003N,-88.9579910623921,38.628126352273796
0,171219521002006,P1_003N,-88.95571701413394,38.62938193294575
0,171219521002050,P1_004N,-88.98401003180491,38.617079252169276
0,171219521003003,P1_003N,-88.93397365489649,38.62643044625785
0,171219522001009,P1_003N,-88.7843497282177,38.62333883686675
0,171219522001042,P1_003N,-88.78652980671511,38.61714158370523
0,171219522001090,P1_003N,-88.78644522901246,38.61067533578447
1,171219522001090,P1_003N,-88.7902000095416,38.610721220028694
0,171219522002008,P1_003N,-88.91798330879269,38.622613284326036
0,171219522002030,P1_003N,-88.89890096393803,38.588862273513435
0,171219522002035,P1_003N,-88.90560657828256,38.579422997246816
0,171219522002045,P1_003N,-88.91118033459279,38.57553518481585
0,171219522002063,P1_003N,-88.82744040591624,38.56240156063646
0,171219522002071,P1_003N,-88.85048166120511,38.56192809860137
0,171219522003014,P1_003N,-88.96390976853466,38.59906809917488
0,171219522003031,P1_003N,-88.94082674015247,38.568780395253874
0,171219522003044,P1_003N,-88.93772168941841,38.56703914972839
1,171219522003044,P1_003N,-88.93368610801508,38.56249772180548
0,171219522004001,P1_003N,-88.70930078190369,38.525054358040066
0,171219522004005,P1_003N,-88.76786243325729,38.5291747706332
0,171219522004060,P1_003N,-88.75721070594564,38.476443957085664
0,171219523001012,P1_003N,-89.02859368524638,38.53559167174851
0,171219523001018,P1_003N,-89.06816460270107,38.546161364807375
0,171219523001019,P1_003N,-89.05156739536892,38.541999186855755
0,171219523001022,P1_003N,-89.06238632359562,38.526388073183135
1,171219523001022,P1_003N,-89.07097130794268,38.53146191940669
2,171219523001022,P1_003N,-89.07677700737662,38.53238085698578
0,171219523001038,P1_003N,-88.99576441216769,38.55437487619201
0,171219523001042,P1_003N,-88.98437285137074,38.53380955742612
0,171219523002004,P1_003N,-89.09531818174847,38.543667627321994
0,171219523002008,P1_003N,-89.08997284010698,38.53718243256566
0,171219523002009,P1_015N,-89.09515439122487,38.53195426272235
1,171219523002009,P1_003N,-89.08883444465938,38.53160607312547
2,171219523002009,P1_003N,-89.09082715110493,38.5259076134042
3,171219523002009,P1_003N,-89.08871017601587,38.528951345566654
0,171219523003004,P1_003N,-89.06407923705545,38.520429540276474
0,171219523003009,P1_003N,-89.05980489219084,38.505926417615875
0,171219523003036,P1_003N,-89.12815940149261,38.485243179177445
0,171219523003047,P1_003N,-89.04014360377964,38.49073785545397
0,171219523004002,P1_003N,-88.98970437466177,38.530345062877785
0,171219523004014,P1_003N,-89.02402031105335,38.513039778385284
0,171219523004026,P1_003N,-88.96070210195589,38.507690271864874
0,171219523004031,P1_003N,-88.98571169684872,38.48961251708195
0,171219524001000,P1_003N,-89.10567576594684,38.526667015564534
1,171219524001000,P1_003N,-89.10705507305154,38.5330131946612
0,171219524001011,P1_003N,-89.10501985463453,38.522235255038304
1,171219524001011,P1_003N,-89.1153355681638,38.52483849719983
0,171219524001029,P1_003N,-89.10828318017863,38.52017216376992
0,171219524002019,P1_003N,-89.11762754781643,38.52371707637231
0,171219524002034,P1_003N,-89.1246512458949,38.522314187806984
0,171219524002050,P1_004N,-89.11968109332598,38.51966942171563
0,171219524002054,P1_003N,-89.11874121253074,38.51834355622912
0,171219524003002,P1_003N,-89.09505926233093,38.519438262100735
0,171219524003011,P1_003N,-89.11479396983238,38.519810372814575
0,171219525001015,P1_003N,-89.13764017793494,38.521087322433395
0,171219525001047,P1_003N,-89.13092312619241,38.517956988195536
1,171219525001047,P1_003N,-89.13096776357519,38.51783643543786
0,171219525002000,P1_003N,-89.12793270059828,38.51568181371607
0,171219525002006,P1_003N,-89.13541001274733,38.517008155080696
0,171219525002046,P1_003N,-89.12870838539959,38.51373927378288
0,171219525003021,P1_004N,-89.14282875065847,38.51401087042133
0,171219525003053,P1_003N,-89.13317563237712,38.51163399169675
0,171219525004000,P1_003N,-89.12905774762201,38.507042869751714
0,171219525004013,P1_003N,-89.13498660848073,38.50815994435083
